,AnnualHouseholdIncome,BirthYear2020,CoronavirusConcern2,CoronavirusEmployment,CoronavirusIntent_Mask,CoronavirusIntent_SixFeet,CoronavirusIntent_StayHome,CoronavirusIntent_WashHands,CoronavirusLocalCommunity,CoronavirusSupportSystem,CoronavirusSymptomSelect,CoronavirusUnderstanding1,CoronavirusUnderstanding2,CoronavirusUnderstanding3,CoronavirusUnderstanding4,CoronavirusWhenShouldReopen,Education_Alt2,Ethnicity,Gender,HasCoronavirusBelief,PoliticalBeliefsNoOp,PoliticalPartyNoOp,Religion_Alt1,Religiosity_Alt2,TrumpApproveNoOp,ZipCode,startTime
4587,300000.0,1978,3.8,"['was-full', 'now-full']",69.0,88,83,65,0.0,"['religious', 'fam-friend', 'employer', 'state-gov', 'fedgov']",['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],three-percent,3-wk,college,white,male,0.0,6.9,6.2,mormon,7.8,4.0,840,2020-05-28 22:34:09.924
4588,134694.0,2000,7.4,"['was-full', 'now-jobless']",100.0,20,63,80,3.0,"['local-community', 'fam-friend', 'religious']",['none'],['corona-kills-most'],['ethnicity-spreads-covid'],['only-sick-spread'],one-in-1k,1-wk,some-college,black,male,3.0,3.4,2.1,nothing-in-particular,7.1,6.8,600,2020-05-28 22:34:31.125
4589,42000.0,1948,7.1,['was-retired'],69.0,100,100,100,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,2-mo,highschool,white,female,0.0,5.4,4.9,other-protestant,5.3,5.3,836,2020-05-28 22:34:32.171
4590,151000.0,1978,7.4,['was-full'],87.0,65,76,54,0.0,"['fam-friend', 'employer', 'local-gov', 'fedgov']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,6-mo,college,white,male,0.5,4.1,3.6,nothing-in-particular,0.0,0.0,770,2020-05-28 22:34:52.779
4591,160000.0,1972,7.5,['was-full'],90.0,80,67,88,2.0,['fam-friend'],['headache'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,1-yr,postgrad,white,female,0.5,2.4,0.9,other-protestant,2.7,0.5,801,2020-05-28 22:34:54.812
4592,140000.0,1998,1.5,['now-jobless'],51.0,46,0,21,0.0,"['fam-friend', 'religious']",['nasal'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,2-mo,college,white,female,0.0,10.0,10.0,something-else,10.0,3.6,600,2020-05-28 22:35:05.897
4593,98000.0,1959,4.9,['was-full'],54.0,76,83,80,2.0,"['fedgov', 'fam-friend', 'no-one']",['none'],"['corona-similar-flu', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,immediate,some-college,other-mixed,male,3.4,4.5,7.5,evangelical-protestant,10.0,7.5,272,2020-05-28 22:35:10.827
4594,25000.0,1943,9.1,"['was-part', 'now-part']",89.0,100,100,100,0.0,"['fam-friend', 'employer', 'religious', 'local-gov', 'state-gov', 'local-community']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],almost-all,1-mo,school,white,female,0.0,10.0,10.0,evangelical-protestant,10.0,10.0,754,2020-05-28 22:35:16.616
4595,114000.0,1987,5.2,"['was-jobless', 'now-jobless']",60.0,63,63,83,0.0,['no-one'],['fatigue'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,3-mo,college,white,male,2.5,4.8,2.4,nothing-in-particular,0.0,1.0,462,2020-05-28 22:35:25.090
4596,25000.0,1953,10.0,['was-retired'],100.0,100,100,100,0.0,['fam-friend'],"['dry-cough', 'nasal', 'headache']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,6-mo,postgrad,white,female,4.7,4.9,4.9,agnostic,0.4,0.0,727,2020-05-28 22:35:32.735
4597,50000.0,1997,9.8,['was-part'],100.0,100,100,100,4.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,4-mo,postgrad,asian,female,5.5,5.0,3.9,buddhist,7.7,2.8,926,2020-05-28 22:35:38.903
4598,10009.0,2001,6.1,"['now-full', 'now-jobless']",20.0,19,22,19,0.0,['fedgov'],['fatigue'],['elderly-more-risk'],['all-spread-covid'],['infect-from-animal'],three-in-ten,3-wk,highschool,white,female,0.0,1.8,3.0,catholic,2.4,2.1,042,2020-05-28 22:35:45.315
4599,125000.0,1990,7.1,"['was-full', 'now-full']",100.0,100,100,100,10.0,"['fam-friend', 'employer', 'religious']",['none'],"['corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,3-mo,postgrad,white,female,2.4,2.4,0.1,catholic,8.0,0.5,114,2020-05-28 22:35:48.251
4600,45000.0,1971,9.3,['now-full'],90.0,92,93,90,5.0,['religious'],"['fatigue', 'muscle-ache']","['elderly-more-risk', 'corona-only-elderly']",['ethnicity-spreads-covid'],['only-sick-spread'],one-in-30k,3-wk,college,black,female,9.3,9.0,9.6,something-else,8.9,9.6,604,2020-05-28 22:35:49.882
4601,40000.0,1999,5.8,"['was-full', 'now-part']",32.0,57,46,59,0.0,['fam-friend'],"['muscle-ache', 'nasal']","['young-invulnerable', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,3-wk,some-college,white,female,0.9,4.6,5.7,buddhist,3.0,5.0,346,2020-05-28 22:35:57.241
4602,90000.0,1984,4.6,"['was-full', 'now-full']",12.0,94,93,98,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,1-yr,highschool,white,male,1.8,4.8,5.2,nothing-in-particular,0.2,5.0,471,2020-05-28 22:35:57.886
4603,50000.0,2000,0.4,['was-full'],63.0,20,17,60,1.0,['fam-friend'],"['dry-cough', 'short-breath', 'muscle-ache', 'sore-throat', 'lost-smell-taste']",['corona-only-elderly'],['all-spread-covid'],['infect-from-animal'],one-in-1k,immediate,some-college,white,male,0.8,9.1,10.0,evangelical-protestant,7.3,9.6,420,2020-05-28 22:35:58.048
4604,120000.0,1995,7.3,['was-full'],86.0,84,90,80,0.0,"['fam-friend', 'employer']","['headache', 'fatigue']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,6-mo,postgrad,white,male,2.2,4.9,4.9,nothing-in-particular,0.3,1.6,787,2020-05-28 22:36:09.973
4605,10000.0,1997,9.5,['now-disabled'],0.0,100,100,100,0.0,['fam-friend'],"['diarrhea', 'fatigue', 'headache']","['corona-kills-most', 'corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,immediate,highschool,asian,female,0.0,4.3,0.0,catholic,6.5,0.0,274,2020-05-28 22:36:23.215
4606,67000.0,1957,8.9,['was-disabled'],100.0,100,93,83,0.0,['fam-friend'],['none'],"['young-invulnerable', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,2-wk,some-college,white,male,5.3,6.7,4.8,other-protestant,6.9,6.0,170,2020-05-28 22:36:39.974
4607,120000.0,1977,6.2,['now-full'],100.0,100,100,100,400.0,['fam-friend'],['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,1-wk,postgrad,white,female,0.5,1.4,5.0,agnostic,4.7,0.0,810,2020-05-28 22:36:48.869
4608,50000.0,1993,7.3,"['was-full', 'now-full']",86.0,70,72,66,2.0,"['fam-friend', 'employer', 'religious', 'local-gov', 'state-gov', 'local-community']",['nasal'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,1-mo,college,white,female,4.3,3.2,3.5,catholic,6.8,2.8,462,2020-05-28 22:36:51.416
4609,35000.0,2001,10.0,['now-jobless'],90.0,100,100,66,0.0,"['fam-friend', 'religious']",['none'],"['corona-similar-flu', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],almost-all,2-wk,school,white,female,0.0,5.9,5.7,something-else,10.0,5.4,295,2020-05-28 22:36:51.598
4610,30000.0,1980,6.8,['was-full'],86.0,83,64,79,0.0,"['fam-friend', 'religious', 'employer']","['fatigue', 'headache']","['corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,2-mo,some-college,other-mixed,male,1.1,8.9,8.3,evangelical-protestant,8.9,5.9,194,2020-05-28 22:36:57.846
4611,345000.0,1997,4.1,['was-full'],100.0,100,97,100,0.0,"['local-community', 'employer', 'fam-friend', 'local-gov']",['nausea-vomit'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,4-mo,college,other-mixed,female,0.0,5.1,5.0,catholic,6.7,2.5,770,2020-05-28 22:37:16.299
4612,50000.0,1998,10.0,"['was-full', 'now-part']",100.0,100,100,100,16.0,"['fam-friend', 'religious', 'local-gov', 'fedgov', 'state-gov']",['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],three-percent,yr-plus,highschool,hispanic-latino,female,0.0,4.7,5.1,something-else,10.0,5.0,770,2020-05-28 22:37:16.997
4613,100000.0,2001,1.8,['now-jobless'],24.0,26,24,63,0.0,"['fam-friend', 'religious', 'fedgov']",['dry-cough'],"['corona-similar-flu', 'young-invulnerable', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['only-sick-spread'],three-percent,1-wk,some-college,asian,male,0.1,5.3,5.1,catholic,5.8,10.0,463,2020-05-28 22:37:17.153
4614,200000.0,1960,9.1,['now-retired'],99.0,97,98,100,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize', 'corona-kills-most']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,2-mo,postgrad,white,female,0.5,7.0,8.4,catholic,6.0,6.6,310,2020-05-28 22:37:39.024
4615,57000.0,1982,8.3,['now-full'],100.0,100,97,91,2.0,"['employer', 'fam-friend']",['none'],['elderly-more-risk'],['ethnicity-spreads-covid'],['asymptomatic-spread'],one-in-1k,3-mo,postgrad,black,female,0.2,3.0,1.4,catholic,3.7,0.5,071,2020-05-28 22:37:44.866
4616,21000.0,1979,3.2,['now-jobless'],37.0,100,74,63,1.0,['state-gov'],"['nausea-vomit', 'nasal']",['corona-only-elderly'],['all-spread-covid'],['only-sick-spread'],one-in-30k,3-wk,highschool,hispanic-latino,female,6.5,6.9,3.7,catholic,6.6,3.6,271,2020-05-28 22:37:48.428
4617,75000.0,1977,5.2,['was-full'],72.0,85,79,10,0.0,['no-one'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,1-mo,college,white,male,0.2,5.2,5.1,agnostic,1.7,1.3,360,2020-05-28 22:37:49.953
4618,39000.0,1982,6.1,"['was-full', 'now-full']",15.0,19,23,67,0.0,"['fam-friend', 'local-community']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,2-wk,some-college,white,female,0.0,5.2,6.2,nothing-in-particular,6.2,5.2,300,2020-05-28 22:37:57.403
4619,25680.0,1997,8.4,['now-disabled'],100.0,100,97,100,0.0,['no-one'],['none'],['none-true'],"['non-natives-spread-covid', 'all-spread-covid', 'ethnicity-spreads-covid']",['only-sick-spread'],one-in-1k,3-wk,some-college,hispanic-latino,female,0.0,2.2,5.2,nothing-in-particular,4.2,7.0,296,2020-05-28 22:38:00.367
4620,75000.0,1983,6.6,['was-part'],85.0,80,74,83,0.0,['no-one'],['none'],"['corona-only-elderly', 'elderly-more-risk']","['all-spread-covid', 'ethnicity-spreads-covid']",['infect-from-animal'],one-in-1k,2-wk,college,white,female,9.5,8.6,10.0,evangelical-protestant,8.3,7.3,354,2020-05-28 22:38:00.397
4621,18000.0,1971,5.0,"['was-part', 'now-part']",68.0,100,39,40,1.0,"['fam-friend', 'employer', 'local-gov']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,3-wk,college,asian,male,1.5,4.2,3.4,atheist,0.2,3.7,968,2020-05-28 22:38:04.855
4622,25000.0,1976,7.6,['was-full'],100.0,47,60,76,0.0,"['state-gov', 'fam-friend']",['none'],"['corona-similar-flu', 'young-invulnerable', 'elderly-more-risk']","['ethnicity-spreads-covid', 'all-spread-covid']",['asymptomatic-spread'],one-in-1k,2-mo,college,white,female,0.2,6.1,1.8,nothing-in-particular,5.8,0.1,190,2020-05-28 22:38:12.814
4623,30000.0,1970,8.8,"['was-full', 'now-part']",96.0,100,74,100,0.0,"['local-community', 'no-one']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],almost-all,yr-plus,highschool,white,female,0.0,2.6,3.1,something-else,2.0,6.8,981,2020-05-28 22:38:14.760
4624,90000.0,1991,0.3,['was-full'],0.0,0,0,100,0.0,"['employer', 'local-gov', 'state-gov', 'fedgov']",['none'],"['corona-similar-flu', 'young-invulnerable', 'elderly-more-risk', 'corona-all-hospitalize']","['all-spread-covid', 'non-natives-spread-covid']",['asymptomatic-spread'],three-in-ten,yr-plus,some-college,white,female,0.6,9.9,10.0,atheist,0.0,10.0,853,2020-05-28 22:38:30.471
4625,25000.0,1985,9.3,['was-part'],74.0,100,99,92,0.0,['fam-friend'],"['dry-cough', 'muscle-ache', 'nausea-vomit']",['none-true'],['all-spread-covid'],['asymptomatic-spread'],one-in-1k,3-mo,highschool,white,female,5.6,5.1,2.0,catholic,9.7,5.7,544,2020-05-28 22:38:54.691
4626,100000.0,1991,5.7,['now-full'],54.0,65,58,63,0.0,['fam-friend'],['none'],['young-invulnerable'],['non-natives-spread-covid'],['infect-from-animal'],three-percent,2-wk,college,white,male,3.1,6.7,5.6,catholic,5.7,6.5,852,2020-05-28 22:39:27.455
4627,70000.0,1980,10.0,['was-full'],100.0,100,100,100,3.0,"['fam-friend', 'state-gov', 'local-gov', 'employer']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,yr-plus,some-college,white,male,4.3,4.7,4.7,nothing-in-particular,3.7,0.0,606,2020-05-28 22:39:27.762
4628,69500.0,1957,10.0,['was-full'],95.0,100,95,100,0.0,['fam-friend'],['nasal'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,2-mo,some-college,white,female,3.4,3.9,0.2,catholic,6.1,0.2,608,2020-05-28 22:39:27.780
4629,69000.0,1968,0.0,['was-disabled'],76.0,73,77,72,0.0,['fam-friend'],"['dry-cough', 'short-breath', 'nasal', 'sore-throat', 'headache']","['corona-similar-flu', 'elderly-more-risk']",['ethnicity-spreads-covid'],['asymptomatic-spread'],three-in-ten,few-days,some-college,white,male,5.2,9.7,10.0,catholic,10.0,10.0,705,2020-05-28 22:39:36.796
4630,42000.0,1994,7.1,['was-full'],100.0,100,100,100,0.0,"['fam-friend', 'employer', 'religious']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,2-mo,college,white,male,0.0,5.1,5.0,evangelical-protestant,10.0,1.7,432,2020-05-28 22:39:44.553
4631,5284.0,1984,6.3,['was-part'],90.0,20,69,28,1.0,"['other', 'employer']","['short-breath', 'lost-smell-taste', 'nausea-vomit']","['young-invulnerable', 'corona-kills-most']",['ethnicity-spreads-covid'],['only-sick-spread'],one-in-1k,1-mo,school,asian,female,3.0,1.4,2.0,mormon,0.5,7.0,926,2020-05-28 22:39:46.150
4632,240000.0,1981,8.4,"['now-full', 'was-full']",73.0,100,100,100,1.0,['state-gov'],['none'],"['corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,yr-plus,college,white,male,2.2,4.5,5.2,nothing-in-particular,0.8,0.0,028,2020-05-28 22:40:42.991
4633,55000.0,1989,3.7,"['now-full', 'was-full', 'was-jobless', 'now-jobless']",31.0,48,40,48,1.0,"['fam-friend', 'employer', 'religious']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,3-wk,highschool,white,male,0.0,4.4,5.9,nothing-in-particular,5.6,7.1,465,2020-05-28 22:40:45.942
4634,92020.0,1999,5.5,"['was-jobless', 'was-part', 'now-full']",35.0,39,44,28,1.0,"['local-gov', 'employer', 'state-gov']","['short-breath', 'nasal', 'lost-smell-taste']","['corona-only-elderly', 'corona-all-hospitalize']",['all-spread-covid'],['only-sick-spread'],three-percent,immediate,highschool,hispanic-latino,female,2.7,8.0,4.6,evangelical-protestant,7.2,2.2,809,2020-05-28 22:40:58.883
4635,60000.0,1984,9.2,"['was-full', 'now-full']",100.0,100,93,100,3.0,"['fam-friend', 'employer']",['none'],"['corona-all-hospitalize', 'elderly-more-risk']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,1-yr,college,white,female,1.3,1.5,0.6,agnostic,2.0,0.0,633,2020-05-28 22:41:46.050
4636,80000.0,2000,6.9,"['was-part', 'now-part']",100.0,100,100,100,0.0,['no-one'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],three-percent,1-yr,highschool,white,female,0.0,0.0,0.0,nothing-in-particular,0.0,0.0,031,2020-05-28 22:41:46.166
4637,30000.0,1995,5.8,['was-full'],76.0,100,100,86,0.0,"['fam-friend', 'employer', 'religious']",['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],thirty-percent,1-mo,postgrad,hispanic-latino,male,0.9,4.1,1.4,catholic,7.2,2.4,303,2020-05-28 22:42:04.406
4638,14000.0,1995,6.4,"['was-full', 'now-full']",100.0,99,100,99,0.0,['fam-friend'],['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-30k,1-mo,college,hispanic-latino,male,0.0,0.0,0.2,atheist,0.0,0.0,685,2020-05-28 22:42:08.370
4639,25000.0,1974,3.1,['was-full'],45.0,70,68,76,18.0,"['fam-friend', 'local-gov', 'state-gov', 'fedgov', 'local-community']",['none'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],thirty-percent,3-mo,highschool,white,female,0.0,3.8,5.9,something-else,8.2,6.0,310,2020-05-28 22:42:45.533
4640,12000.0,1973,0.7,['now-disabled'],6.0,5,7,4,0.0,"['fam-friend', 'local-community']",['none'],['none-true'],['all-spread-covid'],['infect-from-animal'],one-in-30k,immediate,some-college,white,male,0.6,0.5,4.9,nothing-in-particular,1.4,0.6,954,2020-05-28 22:43:04.863
4641,140000.0,1966,4.3,['now-full'],83.0,94,77,85,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],three-in-ten,3-mo,some-college,white,male,0.0,4.9,5.0,catholic,6.5,2.3,217,2020-05-28 22:43:18.147
4642,89000.0,1990,6.5,['was-full'],100.0,100,100,100,1.0,"['fam-friend', 'state-gov', 'fedgov']",['none'],['corona-all-hospitalize'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,3-mo,college,white,female,0.0,0.4,5.4,nothing-in-particular,3.7,0.0,786,2020-05-28 22:43:19.689
4643,5600.0,1995,8.7,"['now-full', 'was-part', 'was-full', 'was-retired']",75.0,68,88,84,0.0,"['religious', 'state-gov', 'local-gov', 'employer', 'fam-friend', 'fedgov', 'other', 'no-one', 'local-community']","['nasal', 'diarrhea', 'fever', 'fatigue', 'dry-cough', 'muscle-ache', 'short-breath', 'sore-throat', 'lost-smell-taste', 'headache', 'nausea-vomit']",['corona-all-hospitalize'],['ethnicity-spreads-covid'],['only-sick-spread'],one-in-30k,1-wk,college,asian,male,7.3,7.1,10.0,catholic,6.3,8.2,105,2020-05-28 22:43:26.003
4644,25000.0,1981,1.3,"['was-full', 'now-full']",7.0,7,49,95,0.0,['fam-friend'],['none'],"['corona-kills-most', 'corona-all-hospitalize']",['all-spread-covid'],['infect-from-animal'],almost-all,immediate,college,white,female,0.7,5.1,5.2,catholic,9.5,9.8,124,2020-05-28 22:43:27.101
4645,40000.0,2001,8.3,"['was-full', 'was-part']",59.0,60,69,52,0.0,['no-one'],['none'],['none-true'],['non-natives-spread-covid'],['infect-from-animal'],almost-all,yr-plus,highschool,hispanic-latino,male,0.4,4.8,6.3,catholic,5.4,4.9,180,2020-05-28 22:43:28.169
4646,20000.0,1965,5.1,['now-jobless'],29.0,85,47,64,0.0,"['fam-friend', 'other']","['short-breath', 'fatigue']","['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-in-ten,few-days,highschool,white,male,0.0,2.2,4.9,other-protestant,8.6,5.1,456,2020-05-28 22:43:28.782
4647,90000.0,2000,2.7,"['now-full', 'now-disabled']",0.0,51,0,58,0.0,['fam-friend'],['none'],['none-true'],['ethnicity-spreads-covid'],['only-sick-spread'],almost-all,6-mo,postgrad,white,male,0.0,1.7,5.0,nothing-in-particular,4.6,0.0,452,2020-05-28 22:43:33.738
4648,149999.0,1997,5.2,['was-full'],89.0,86,88,84,0.0,['employer'],['none'],['none-true'],['ethnicity-spreads-covid'],['asymptomatic-spread'],three-in-ten,3-wk,college,white,female,1.3,1.3,1.6,catholic,7.7,2.2,070,2020-05-28 22:43:34.314
4649,200000.0,1981,7.1,['was-full'],87.0,90,86,56,1.0,"['fam-friend', 'employer']",['none'],"['corona-similar-flu', 'elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],one-in-1k,1-mo,postgrad,white,female,4.6,3.9,3.9,jewish,4.1,2.6,300,2020-05-28 22:43:40.360
4650,25000.0,2002,4.3,['was-part'],59.0,0,0,55,0.0,['fam-friend'],"['dry-cough', 'nasal', 'sore-throat', 'nausea-vomit']",['corona-similar-flu'],['all-spread-covid'],['only-sick-spread'],three-percent,3-wk,highschool,hispanic-latino,male,2.2,5.0,4.9,something-else,5.8,4.5,785,2020-05-28 22:44:06.209
4651,45000.0,2001,6.7,['was-full'],56.0,99,47,100,0.0,"['local-gov', 'fam-friend']",['diarrhea'],"['elderly-more-risk', 'corona-all-hospitalize']",['all-spread-covid'],['asymptomatic-spread'],three-percent,3-mo,highschool,hispanic-latino,male,0.2,8.0,6.6,catholic,4.0,5.0,335,2020-05-28 22:44:09.170
4652,75000.0,1987,5.7,['was-full'],55.0,59,60,66,0.0,['fam-friend'],['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],one-in-30k,immediate,college,white,male,0.0,6.6,7.3,evangelical-protestant,6.1,10.0,782,2020-05-28 22:44:13.006
4653,100000.0,1979,6.1,['was-part'],57.0,80,55,100,3.0,"['fam-friend', 'state-gov', 'local-community']",['none'],['elderly-more-risk'],['all-spread-covid'],['asymptomatic-spread'],three-percent,immediate,college,white,female,2.1,3.3,4.4,agnostic,6.1,2.7,605,2020-05-28 22:44:13.992
